"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","15",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","58",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","78",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","WEEK #20","2021-05-23","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","76",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","88",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","10",""
"SURVEY","2021","WEEK #21","2021-05-30","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","80",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","39",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","30",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","16",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","41",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","65",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT PLANTED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","21",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","33",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","12",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2021","WEEK #22","2021-06-06","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","37",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","94",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","9",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","28",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","46",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","13",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","4",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","78",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","20",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","11",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","29",""
"SURVEY","2021","WEEK #23","2021-06-13","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","31",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","23",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","68",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","7",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","24",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","44",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","8",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT EMERGED","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, DURUM - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","38",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","42",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","14",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","27",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","17",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","55",""
"SURVEY","2021","WEEK #24","2021-06-20","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, WINTER - PROGRESS, MEASURED IN PCT JOINTING","TOTAL","NOT SPECIFIED","90",""
"SURVEY","2021","WEEK #25","2021-06-27","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT EXCELLENT","TOTAL","NOT SPECIFIED","2",""
"SURVEY","2021","WEEK #25","2021-06-27","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT FAIR","TOTAL","NOT SPECIFIED","36",""
"SURVEY","2021","WEEK #25","2021-06-27","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT GOOD","TOTAL","NOT SPECIFIED","18",""
"SURVEY","2021","WEEK #25","2021-06-27","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT POOR","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2021","WEEK #25","2021-06-27","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - CONDITION, MEASURED IN PCT VERY POOR","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2021","WEEK #25","2021-06-27","STATE","NORTH DAKOTA","38","","","","","","","00000000","","WHEAT","WHEAT, SPRING, (EXCL DURUM) - PROGRESS, MEASURED IN PCT HEADED","TOTAL","NOT SPECIFIED","42",""
